Endgame,White,Parameter,Move,Evaluation_Function,Evaluation_Number,Time
1,True,5,57,160,2728,0.300473
1,True,5,58,160,1841,0.189481
1,True,5,59,160,1906,0.227346
1,True,5,60,160,2433,0.271794
1,True,5,61,160,2194,0.26188
1,True,5,62,160,6468,0.737818
1,True,5,63,1060,11194,1.03606
1,True,5,64,1060,51131,4.21301
1,True,5,65,1070,57649,5.03372
1,True,5,66,1070,61257,5.39481
1,True,5,67,1070,84182,7.33359
1,True,5,68,1070,89001,7.78695
1,True,5,69,1070,84182,7.50871
1,True,5,70,1070,89001,8.02772
1,True,5,71,1070,84182,7.65549
1,True,5,72,1070,89001,8.07648
1,True,5,73,1070,84182,7.77146
1,True,5,74,1070,89001,8.23286
1,True,5,75,1070,84182,7.936
1,True,5,76,1070,89001,8.36834
1,True,5,77,1070,84182,8.0946
1,True,5,78,1070,89001,8.5842
1,True,5,79,1070,84182,8.26219
1,True,5,80,1070,89001,8.72529
1,True,5,81,1070,84182,8.38103
1,True,5,82,1070,89001,8.89986
1,True,5,83,1070,84182,8.53838
1,True,5,84,1070,89001,9.04719
1,True,5,85,1070,84182,8.73874
1,True,5,86,1070,89001,9.17511
1,True,5,87,1070,84182,8.85321
1,True,5,88,1070,89001,9.31631
1,True,5,89,1070,79037,8.59842
1,True,5,90,1070,68011,7.40548
2,True,5,1,90,8186,0.460729
2,True,5,2,100,9250,0.394695
2,True,5,3,130,14143,0.572367
2,True,5,4,130,21680,0.769957
2,True,5,5,140,7410,0.391403
2,True,5,6,150,15735,0.612726
2,True,5,7,150,13710,0.537212
2,True,5,8,1040,46274,1.52614
2,True,5,9,1040,17466,0.695077
3,True,5,1,40,60301,1.98611
3,True,5,2,930,21604,0.743282
4,True,5,1,50,6982,0.312787
4,True,5,2,50,10983,0.421294
4,True,5,3,60,7649,0.291652
4,True,5,4,70,10301,0.339291
4,True,5,5,70,11329,0.388826
4,True,5,6,70,12600,0.445195
4,True,5,7,70,11329,0.416638
4,True,5,8,70,12600,0.465187
4,True,5,9,70,10711,0.420494
4,True,5,10,70,12600,0.500691
4,True,5,11,70,12553,0.524402
4,True,5,12,70,7959,0.332664
4,True,5,13,70,10314,0.566569
4,True,5,14,70,11645,0.541158
4,True,5,15,70,13089,0.585127
4,True,5,16,70,11645,0.541572
4,True,5,17,70,12930,0.60608
4,True,5,18,70,12107,0.564759
4,True,5,19,70,12738,0.638224
4,True,5,20,70,9953,0.497725
4,True,5,21,70,12738,0.663128
4,True,5,22,70,9488,0.501671
4,True,5,23,70,12553,0.669962
4,True,5,24,70,9488,0.519602
4,True,5,25,70,11089,0.6141
4,True,5,26,70,7206,0.419912
4,True,5,27,70,9010,0.535794
4,True,5,28,70,4934,0.313961
4,True,5,29,70,4513,0.283687
4,True,5,30,70,7892,0.502104
4,True,5,31,70,8436,0.509956
4,True,5,32,70,8685,0.563297
4,True,5,33,70,6530,0.504081
4,True,5,34,70,5327,0.377549
4,True,5,35,70,4804,0.398893
4,True,5,36,70,3661,0.354516
4,True,5,37,70,4779,0.408073
4,True,5,38,70,4224,0.405645
4,True,5,39,70,4779,0.408089
4,True,5,40,70,4237,0.414217
4,True,5,41,70,4605,0.393526
4,True,5,42,70,4237,0.435046
4,True,5,43,70,4779,0.436905
4,True,5,44,70,3661,0.370493
4,True,5,45,70,4804,0.451349
4,True,5,46,70,4224,0.456475
4,True,5,47,70,4779,0.459055
4,True,5,48,70,3659,0.388779
4,True,5,49,70,4347,0.44523
4,True,5,50,70,4463,0.498203
4,True,5,51,70,4570,0.474179
4,True,5,52,70,1882,0.194572
4,True,5,53,70,10255,0.86586
4,True,5,54,70,10092,0.876496
4,True,5,55,70,11775,0.987687
4,True,5,56,70,11321,0.957723
4,True,5,57,70,12112,1.05014
4,True,5,58,70,11373,0.988859
4,True,5,59,70,12112,1.08892
4,True,5,60,70,11046,0.996241
4,True,5,61,70,12090,1.09848
4,True,5,62,70,11046,1.02354
4,True,5,63,70,12098,1.11146
4,True,5,64,70,11046,1.05147
4,True,5,65,70,12112,1.15018
4,True,5,66,70,11241,1.09173
4,True,5,67,70,12112,1.17963
4,True,5,68,70,11046,1.10804
4,True,5,69,70,12120,1.20923
4,True,5,70,70,11046,1.12301
4,True,5,71,70,12090,1.21363
4,True,5,72,70,11321,1.15442
4,True,5,73,70,12112,1.26018
4,True,5,74,70,11341,1.18873
4,True,5,75,70,12112,1.27607
4,True,5,76,70,2655,0.317627
4,True,5,77,70,1130,0.131439
4,True,5,78,70,11569,1.31276
4,True,5,79,70,10248,1.15908
4,True,5,80,70,11569,1.29035
4,True,5,81,70,11058,1.23208
4,True,5,82,70,12109,1.35673
4,True,5,83,70,11058,1.26961
4,True,5,84,70,12046,1.38524
4,True,5,85,70,11372,1.31403
4,True,5,86,70,12046,1.40926
4,True,5,87,70,11058,1.32416
4,True,5,88,70,12109,1.42563
4,True,5,89,70,11270,1.35909
4,True,5,90,70,12133,1.46021
4,True,5,91,70,11372,1.3814
4,True,5,92,70,12152,1.48486
4,True,5,93,70,11372,1.45987
4,True,5,94,70,12002,1.52355
4,True,5,95,70,11208,1.43425
4,True,5,96,70,11411,1.48183
4,True,5,97,70,11270,1.47287
4,True,5,98,70,11411,1.52965
4,True,5,99,70,11270,1.49204
4,True,5,100,70,11411,1.62787
4,True,5,101,60,3676,0.561236
4,True,5,102,60,1313,0.18572
4,True,5,103,60,22814,2.87815
4,True,5,104,70,13294,1.8433
4,True,5,105,70,9413,1.31232
4,True,5,106,70,11792,1.63381
4,True,5,107,70,11360,1.56894
4,True,5,108,70,11792,1.65187
4,True,5,109,70,11360,1.58995
4,True,5,110,70,12872,1.82696
4,True,5,111,70,11187,1.60219
4,True,5,112,70,11708,1.67573
4,True,5,113,70,13294,1.96897
4,True,5,114,70,10411,1.56917
4,True,5,115,70,12136,1.77288
4,True,5,116,70,11187,1.67586
4,True,5,117,70,11792,1.75886
4,True,5,118,70,10963,1.64177
4,True,5,119,70,14009,2.20873
4,True,5,120,70,10411,1.61202
4,True,5,121,70,14364,2.2202
4,True,5,122,70,12058,1.88306
4,True,5,123,70,11941,1.8505
4,True,5,124,70,11360,1.77372
4,True,5,125,70,12872,2.04012
4,True,5,126,70,2601,0.435542
4,True,5,127,70,1918,0.317051
4,True,5,128,70,12944,2.07348
4,True,5,129,70,12824,2.10565
4,True,5,130,150,15180,2.4732
4,True,5,131,150,14398,2.35847
4,True,5,132,150,14962,2.48
4,True,5,133,150,16731,2.73697
4,True,5,134,150,18587,3.02016
4,True,5,135,150,17633,2.91223
4,True,5,136,150,19248,3.16493
4,True,5,137,150,17633,2.96531
4,True,5,138,150,19248,3.21493
4,True,5,139,150,25341,4.28123
4,True,5,140,150,13256,2.25858
4,True,5,141,150,11432,2.08657
4,True,5,142,150,11384,2.06825
4,True,5,143,150,10327,1.8347
4,True,5,144,150,9379,1.71372
4,True,5,145,0,1,5.8e-06
0,True,5,1,50,37915,2.3745
0,True,5,2,20,39549,2.22338
0,True,5,3,140,238055,9.48583
0,True,5,4,230,218706,7.72218
0,True,5,5,240,83434,3.02356
0,True,5,6,240,175562,5.34715
0,True,5,7,1080,68698,2.62692
0,True,5,8,1080,75317,3.16261
