Endgame,White,Parameter,Move,Evaluation_Function,Nodes_Number,Time
1,False,1,27,40,51,1.00673
1,False,1,28,-30,59,1.02222
1,False,1,29,-30,58,1.03266
1,False,1,30,-30,59,1.01769
1,False,1,31,-30,61,1.00989
1,False,1,32,-30,64,1.00922
1,False,1,33,-30,59,1.02638
1,False,1,34,-30,59,1.0094
1,False,1,35,-30,55,1.0119
1,False,1,36,-30,61,1.02208
1,False,1,37,-30,63,1.02071
1,False,1,38,-30,66,1.03457
1,False,1,39,-30,61,1.02614
1,False,1,40,-30,62,1.01862
1,False,1,41,-30,64,1.01542
1,False,1,42,-30,63,1.00979
1,False,1,43,-30,55,1.01182
1,False,1,44,-30,61,1.0248
1,False,1,45,-30,60,1.01063
1,False,1,46,-30,62,1.01677
1,False,1,47,-110,67,1.01427
1,False,1,48,-110,64,1.02696
1,False,1,49,-110,63,1.03257
1,False,1,50,-30,61,1.02093
1,False,1,51,-30,65,1.0318
1,False,1,52,-30,58,1.02173
1,False,1,53,-30,56,1.01744
1,False,1,54,-30,61,1.0278
1,False,1,55,-30,76,1.02493
1,True,2,1,10,87,2.01228
1,True,2,2,10,85,2.0032
1,True,2,3,10,82,2.00403
1,True,2,4,10,96,2.01162
1,True,2,5,10,90,2.00381
1,True,2,6,10,81,2.01636
1,True,2,7,10,73,2.04066
1,True,2,8,-70,97,2.03126
1,True,2,9,-70,92,2.01085
1,True,2,10,-70,90,2.00977
1,True,2,11,-70,86,2.02789
1,True,2,12,-70,89,2.01569
1,True,2,13,-70,93,2.01913
1,True,2,14,-60,92,2.00856
1,True,2,15,-90,103,2.01104
1,True,2,16,-90,109,2.01243
1,True,2,17,-90,119,2.02893
1,True,2,18,-100,118,2.02517
1,True,2,19,-180,135,2.02911
1,True,2,20,-260,171,2.01601
1,False,3,1,10,121,3.01749
1,False,3,2,10,127,3.00865
1,False,3,3,10,125,3.00127
1,False,3,4,10,131,3.01828
1,False,3,5,10,121,3.00895
1,False,3,6,10,118,3.02957
1,False,3,7,-70,137,3.03066
1,False,3,8,-70,137,3.00633
1,False,3,9,-70,145,3.01762
1,False,3,10,-70,134,3.01861
1,False,3,11,-70,128,3.00655
1,False,3,12,-70,144,3.01834
1,False,3,13,-70,132,3.01499
1,False,3,14,-90,141,3.02224
1,False,3,15,-90,160,3.02017
1,False,3,16,-90,168,3.04356
1,False,3,17,-100,166,3.01061
1,False,3,18,-180,193,3.00988
1,False,3,19,-260,219,3.02308
1,False,3,20,-260,237,3.01068
1,True,2,1,10,77,2.00587
1,True,2,2,-70,89,2.00882
1,True,2,3,20,82,2.00811
1,True,2,4,20,93,2.00755
1,True,2,5,20,92,2.00921
1,True,2,6,20,90,2.00853
1,True,2,7,20,88,2.00432
1,True,2,8,20,89,2.02423
1,True,2,9,20,87,2.01438
1,True,2,10,20,98,2.01793
1,True,2,11,20,99,2.00858
1,True,2,12,20,102,2.0307
1,True,2,13,20,92,2.01222
1,True,2,14,20,77,2.03123
1,True,2,15,20,77,2.02288
1,True,2,16,-10,83,2.02245
1,True,2,17,-10,84,2.00811
1,True,2,18,-10,101,2.02116
1,True,2,19,-90,103,2.01731
1,True,2,20,-90,105,2.02481
1,False,4,1,-70,165,4.01191
1,False,4,2,-70,158,4.00439
1,False,4,3,20,178,4.01872
1,False,4,4,20,161,4.0053
1,False,4,5,20,184,4.02155
1,False,4,6,20,177,4.00447
1,False,4,7,20,176,4.01746
1,False,4,8,20,179,4.03051
1,False,4,9,20,175,4.00746
1,False,4,10,20,189,4.00999
1,False,4,11,20,182,4.01889
1,False,4,12,20,186,4.00677
1,False,4,13,20,186,4.0045
1,False,4,14,20,163,4.01769
1,False,4,15,-10,173,4.01773
1,False,4,16,-10,154,4.02444
1,False,4,17,-10,193,4.01741
1,False,4,18,-90,201,4.01297
1,False,4,19,-90,207,4.00992
1,False,4,20,-170,219,4.01765
1,True,2,1,10,85,2.003
1,True,2,2,10,85,2.01169
1,True,2,3,10,85,2.03929
1,True,2,4,10,86,2.0051
1,True,2,5,10,86,2.0042
1,True,2,6,10,89,2.02354
1,True,2,7,10,84,2.00746
1,True,2,8,20,79,2.03109
1,True,2,9,20,75,2.01443
1,True,2,10,20,91,2.01735
1,True,2,11,20,85,2.03212
1,True,2,12,20,92,2.01761
1,True,2,13,20,91,2.00692
1,True,2,14,-60,92,2.00618
1,True,2,15,-60,88,2.01204
1,True,2,16,-90,102,2.01978
1,True,2,17,-90,99,2.01814
1,True,2,18,-90,93,2.04511
1,True,2,19,-90,109,2.02474
1,True,2,20,-100,122,2.01982
1,True,2,21,-100,116,2.01481
1,True,2,22,-100,127,2.0173
1,True,2,23,-100,126,2.02828
1,True,2,24,-100,125,2.04634
1,True,2,25,-100,137,2.01695
1,True,2,26,-100,136,2.02315
1,True,2,27,-100,137,2.02847
1,True,2,28,-100,144,2.04196
1,True,2,29,-100,156,2.02331
1,True,2,30,-180,183,2.02968
1,True,2,31,-180,201,2.03994
1,True,2,32,-190,192,2.05588
1,False,5,1,10,206,5.02363
1,False,5,2,10,207,5.03092
1,False,5,3,10,195,5.00951
1,False,5,4,10,211,5.01284
1,False,5,5,10,210,5.03243
1,False,5,6,10,216,5.02466
1,False,5,7,10,213,5.01442
1,False,5,8,20,227,5.02537
1,False,5,9,20,223,5.03025
1,False,5,10,20,229,5.01337
1,False,5,11,20,219,5.01287
1,False,5,12,20,230,5.01805
1,False,5,13,-60,224,5.01865
1,False,5,14,-60,218,5.01456
1,False,5,15,-90,222,5.00538
1,False,5,16,-90,256,5.01133
1,False,5,17,-90,256,5.01242
1,False,5,18,-90,256,5.01597
1,False,5,19,-100,276,5.02362
1,False,5,20,-100,305,5.01604
1,False,5,21,-100,301,5.01291
1,False,5,22,-100,320,5.00619
1,False,5,23,-100,324,5.01696
1,False,5,24,-100,307,5.01183
1,False,5,25,-100,353,5.01469
1,False,5,26,-100,359,5.00775
1,False,5,27,-100,359,5.01604
1,False,5,28,-100,367,5.02602
1,False,5,29,-180,451,5.00984
1,False,5,30,-180,468,5.01175
1,False,5,31,-190,459,5.01047
1,False,5,32,-190,503,5.01848
1,True,3,1,10,128,3.00612
1,True,3,2,10,127,3.0157
1,True,3,3,10,126,3.00998
1,True,3,4,10,127,3.00604
1,True,3,5,10,119,3.02557
1,True,3,6,10,125,3.02082
1,True,3,7,10,128,3.0014
1,True,3,8,0,128,3.02025
1,True,3,9,0,134,3.00975
1,True,3,10,0,130,3.00715
1,True,3,11,0,136,3.01605
1,True,3,12,0,138,3.01021
1,True,3,13,0,134,3.00638
1,True,3,14,0,144,3.01779
1,True,3,15,0,137,3.01383
1,True,3,16,0,143,3.00779
1,True,3,17,-80,147,3.01916
1,True,3,18,10,142,3.00931
1,True,3,19,10,153,3.00505
1,True,3,20,-70,145,3.00867
1,True,3,21,-70,156,3.00912
1,True,3,22,-70,146,3.01842
1,True,3,23,-70,145,3.02129
1,True,3,24,-70,139,3.01147
1,True,3,25,-70,146,3.01372
1,True,3,26,20,158,3.01743
1,True,3,27,20,159,3.02293
1,True,3,28,20,152,3.00414
1,True,3,29,20,155,3.01219
1,True,3,30,20,159,3.01455
1,True,3,31,20,150,3.01216
1,True,3,32,20,154,3.01078
1,True,3,33,-60,162,3.00496
1,True,3,34,-60,152,3.01901
1,True,3,35,-60,158,3.0267
1,True,3,36,-50,163,3.00764
1,True,3,37,-50,181,3.01768
1,True,3,38,-50,168,3.00922
1,True,3,39,-50,179,3.0134
1,True,3,40,40,175,3.01006
1,True,3,41,40,192,3.02471
1,True,3,42,40,189,3.01281
1,True,3,43,40,187,3.00875
1,True,3,44,40,195,3.0122
1,True,3,45,40,184,3.01269
1,True,3,46,30,202,3.01363
1,True,3,47,30,199,3.02657
1,True,3,48,30,207,3.01932
1,True,3,49,30,212,3.02812
1,True,3,50,40,226,3.00995
1,True,3,51,40,240,3.01825
1,True,3,52,40,258,3.01614
1,True,3,53,40,301,3.01834
1,True,3,54,-70,325,3.01955
1,True,3,55,-70,322,3.02156
1,True,3,56,10,334,3.02755
1,True,3,57,10,340,3.02974
1,True,3,58,90,343,3.01428
1,True,3,59,90,376,3.01616
1,True,3,60,180,376,3.0313
1,True,3,61,180,542,3.01375
1,True,3,62,180,557,3.023
1,True,3,63,180,566,3.00129
1,False,1,1,10,44,1.01716
1,False,1,2,10,38,1.00236
1,False,1,3,10,42,1.0248
1,False,1,4,10,42,1.01841
1,False,1,5,10,43,1.01294
1,False,1,6,10,45,1.033
1,False,1,7,0,41,1.00461
1,False,1,8,0,46,1.01303
1,False,1,9,0,45,1.02403
1,False,1,10,0,41,1.0169
1,False,1,11,0,48,1.01204
1,False,1,12,0,49,1.00689
1,False,1,13,0,45,1.01225
1,False,1,14,0,49,1.01905
1,False,1,15,0,43,1.01311
1,False,1,16,-80,48,1.02489
1,False,1,17,-80,53,1.03162
1,False,1,18,10,55,1.01692
1,False,1,19,-70,50,1.01611
1,False,1,20,-70,46,1.01367
1,False,1,21,-70,52,1.02861
1,False,1,22,-70,52,1.0079
1,False,1,23,-70,46,1.00927
1,False,1,24,-70,53,1.00843
1,False,1,25,-70,48,1.0109
1,False,1,26,20,51,1.01111
1,False,1,27,20,54,1.01955
1,False,1,28,20,50,1.02511
1,False,1,29,20,57,1.02552
1,False,1,30,20,52,1.01921
1,False,1,31,20,49,1.01579
1,False,1,32,-60,54,1.01729
1,False,1,33,-60,55,1.02571
1,False,1,34,-60,53,1.01825
1,False,1,35,-60,55,1.0203
1,False,1,36,-50,59,1.01546
1,False,1,37,-50,59,1.0187
1,False,1,38,-50,58,1.0203
1,False,1,39,-50,59,1.02537
1,False,1,40,40,64,1.01636
1,False,1,41,40,65,1.01998
1,False,1,42,40,61,1.03672
1,False,1,43,40,65,1.01757
1,False,1,44,40,64,1.02238
1,False,1,45,30,65,1.02658
1,False,1,46,30,66,1.02146
1,False,1,47,30,66,1.02247
1,False,1,48,30,67,1.02163
1,False,1,49,30,70,1.0272
1,False,1,50,40,87,1.02389
1,False,1,51,40,88,1.03436
1,False,1,52,40,99,1.03316
1,False,1,53,-70,105,1.03575
1,False,1,54,-70,102,1.04735
1,False,1,55,-70,108,1.03564
1,False,1,56,10,118,1.03599
1,False,1,57,10,117,1.03813
1,False,1,58,90,119,1.04298
1,False,1,59,90,128,1.03685
1,False,1,60,180,180,1.04317
1,False,1,61,180,184,1.07881
1,False,1,62,180,187,1.06854
1,True,3,1,10,126,3.00183
1,True,3,2,10,125,3.00761
1,True,3,3,10,125,3.02766
1,True,3,4,10,127,3.01872
1,True,3,5,10,130,3.00616
1,True,3,6,10,129,3.00184
1,True,3,7,10,132,3.02565
1,True,3,8,10,129,3.00747
1,True,3,9,10,134,3.00357
1,True,3,10,10,131,3.00934
1,True,3,11,10,124,3.01976
1,True,3,12,10,129,3.00958
1,True,3,13,20,138,3.01586
1,True,3,14,20,129,3.01044
1,True,3,15,20,132,3.00769
1,True,3,16,20,137,3.01432
1,True,3,17,20,136,3.02595
1,True,3,18,20,135,3.00691
1,True,3,19,20,141,3.02675
1,True,3,20,20,142,3.00905
1,True,3,21,20,149,3.01755
1,True,3,22,-60,138,3.01062
1,True,3,23,-60,145,3.02653
1,True,3,24,-60,142,3.00911
1,True,3,25,-60,145,3.01617
1,True,3,26,-60,145,3.0191
1,True,3,27,-60,143,3.01913
1,True,3,28,-60,140,3.00974
1,True,3,29,-60,143,3.01758
1,True,3,30,-140,154,3.02615
1,True,3,31,-140,155,3.00964
1,True,3,32,-140,151,3.02258
1,True,3,33,-140,156,3.02136
1,True,3,34,-50,158,3.02732
1,True,3,35,-50,154,3.02112
1,True,3,36,-50,156,3.02383
1,True,3,37,-50,171,3.01837
1,True,3,38,-50,177,3.02553
1,True,3,39,-50,179,3.01859
1,True,3,40,-60,172,3.02906
1,True,3,41,-60,168,3.01696
1,True,3,42,-60,177,3.01256
1,True,3,43,-60,165,3.02684
1,True,3,44,-60,174,3.01402
1,True,3,45,-60,170,3.02497
1,True,3,46,-60,167,3.01974
1,True,3,47,-60,177,3.01826
1,True,3,48,-60,184,3.01762
1,True,3,49,30,177,3.02821
1,True,3,50,30,189,3.02074
1,True,3,51,30,196,3.03158
1,True,3,52,30,201,3.0291
1,True,3,53,30,191,3.01561
1,True,3,54,40,203,3.01467
1,True,3,55,40,200,3.02153
1,True,3,56,40,198,3.02356
1,True,3,57,50,199,3.01616
1,True,3,58,20,238,3.01787
1,True,3,59,20,254,3.01948
1,True,3,60,20,246,3.0339
1,True,3,61,10,270,3.02464
1,True,3,62,10,255,3.02838
1,True,3,63,10,272,3.04303
1,True,3,64,10,273,3.02691
1,True,3,65,10,259,3.03027
1,True,3,66,10,250,3.02693
1,True,3,67,10,245,3.02467
1,True,3,68,90,254,3.0345
1,True,3,69,90,244,3.02507
1,True,3,70,90,260,3.031
1,True,3,71,90,251,3.02615
1,True,3,72,90,266,3.02805
1,True,3,73,90,276,3.03344
1,True,3,74,0,310,3.01636
1,True,3,75,0,312,3.04051
1,True,3,76,0,321,3.03707
1,True,3,77,-80,348,3.03953
1,True,3,78,-80,365,3.05167
1,True,3,79,-80,395,3.04674
1,True,3,80,-80,370,3.04782
1,True,3,81,-80,375,3.05749
1,True,3,82,-80,362,3.0552
1,True,3,83,-80,392,3.05766
1,True,3,84,-80,389,3.05187
1,True,3,85,-80,451,3.06337
1,True,3,86,10,431,3.09014
1,True,3,87,10,540,3.07778
1,True,3,88,10,533,3.08066
1,True,3,89,10,523,3.07099
1,True,3,90,10,524,3.06996
1,True,3,91,10,519,3.06995
1,True,3,92,10,532,3.07284
1,True,3,93,10,534,3.06862
1,True,3,94,90,533,3.07403
1,True,3,95,90,581,3.07372
1,True,3,96,90,603,3.06406
1,True,3,97,90,626,3.07167
1,True,3,98,90,650,3.06954
1,True,3,99,90,650,3.07643
1,False,2,1,10,83,2.01781
1,False,2,2,10,85,2.02498
1,False,2,3,10,92,2.03205
1,False,2,4,10,82,2.00642
1,False,2,5,10,83,2.01958
1,False,2,6,10,81,2.02315
1,False,2,7,10,87,2.00567
1,False,2,8,10,83,2.00714
1,False,2,9,10,86,2.00603
1,False,2,10,10,85,2.01618
1,False,2,11,10,85,2.02908
1,False,2,12,10,91,2.0107
1,False,2,13,20,91,2.00516
1,False,2,14,20,91,2.03124
1,False,2,15,20,84,2.01403
1,False,2,16,20,93,2.01111
1,False,2,17,20,94,2.02607
1,False,2,18,20,92,2.02583
1,False,2,19,20,90,2.00888
1,False,2,20,20,95,2.02217
1,False,2,21,-60,96,2.01954
1,False,2,22,-60,90,2.00644
1,False,2,23,-60,88,2.00805
1,False,2,24,-60,95,2.02598
1,False,2,25,-60,90,2.01016
1,False,2,26,-60,98,2.02763
1,False,2,27,-60,94,2.02152
1,False,2,28,-60,105,2.02168
1,False,2,29,-140,95,2.00966
1,False,2,30,-140,102,2.01736
1,False,2,31,-140,103,2.02733
1,False,2,32,-140,100,2.0269
1,False,2,33,-140,101,2.02418
1,False,2,34,-50,98,2.01175
1,False,2,35,-50,113,2.01363
1,False,2,36,-50,105,2.01991
1,False,2,37,-50,119,2.03046
1,False,2,38,-50,113,2.01656
1,False,2,39,-60,124,2.02327
1,False,2,40,-60,117,2.02086
1,False,2,41,-60,113,2.02309
1,False,2,42,-60,120,2.0328
1,False,2,43,-60,116,2.01902
1,False,2,44,-60,120,2.02754
1,False,2,45,-60,105,2.02904
1,False,2,46,-60,107,2.01923
1,False,2,47,-60,119,2.02185
1,False,2,48,-60,123,2.01736
1,False,2,49,30,131,2.0191
1,False,2,50,30,126,2.02552
1,False,2,51,30,132,2.02183
1,False,2,52,30,135,2.02539
1,False,2,53,30,134,2.02536
1,False,2,54,40,138,2.03944
1,False,2,55,40,137,2.02784
1,False,2,56,40,147,2.03706
1,False,2,57,20,154,2.02861
1,False,2,58,20,167,2.0392
1,False,2,59,20,163,2.03535
1,False,2,60,10,165,2.04277
1,False,2,61,10,174,2.04251
1,False,2,62,10,164,2.03882
1,False,2,63,10,174,2.04349
1,False,2,64,10,184,2.04628
1,False,2,65,10,172,2.03323
1,False,2,66,10,166,2.03875
1,False,2,67,10,167,2.04003
1,False,2,68,90,168,2.04118
1,False,2,69,90,168,2.04806
1,False,2,70,90,166,2.03763
1,False,2,71,90,173,2.04165
1,False,2,72,90,164,2.06829
1,False,2,73,0,193,2.04464
1,False,2,74,0,213,2.05359
1,False,2,75,0,208,2.05374
1,False,2,76,-80,228,2.05061
1,False,2,77,-80,239,2.0564
1,False,2,78,-80,238,2.05175
1,False,2,79,-80,246,2.05984
1,False,2,80,-80,250,2.05375
1,False,2,81,-80,247,2.05653
1,False,2,82,-80,274,2.05795
1,False,2,83,-80,251,2.0574
1,False,2,84,-80,264,2.05773
1,False,2,85,-80,266,2.04283
1,False,2,86,10,355,2.05483
1,False,2,87,10,339,2.0836
1,False,2,88,10,348,2.10115
1,False,2,89,10,345,2.09203
1,False,2,90,10,342,2.09869
1,False,2,91,10,348,2.09313
1,False,2,92,10,352,2.09215
1,False,2,93,10,345,2.09345
1,False,2,94,90,372,2.08663
1,False,2,95,90,393,2.1238
1,False,2,96,90,404,2.12843
1,False,2,97,90,410,2.1364
1,False,2,98,90,424,2.156
1,True,3,1,10,124,3.01402
1,True,3,2,10,143,3.0076
1,True,3,3,20,132,3.02946
1,True,3,4,20,142,3.00999
1,True,3,5,20,125,3.01324
1,True,3,6,10,154,3.01937
1,True,3,7,10,142,3.02658
1,True,3,8,10,147,3.02477
1,True,3,9,-70,147,3.00875
1,True,3,10,-70,141,3.02344
1,True,3,11,-70,144,3.00887
1,True,3,12,20,142,3.00932
1,True,3,13,20,144,3.0213
1,True,3,14,20,149,3.02921
1,True,3,15,20,150,3.02567
1,True,3,16,20,159,3.01836
1,True,3,17,20,145,3.01957
1,True,3,18,20,151,3.02441
1,True,3,19,20,154,3.00944
1,True,3,20,20,160,3.03505
1,True,3,21,20,154,3.01044
1,True,3,22,20,155,3.02585
1,True,3,23,20,157,3.02211
1,True,3,24,20,156,3.02038
1,True,3,25,30,160,3.02006
1,True,3,26,20,193,3.01826
1,True,3,27,20,195,3.03316
1,True,3,28,20,183,3.02521
1,True,3,29,20,193,3.01693
1,True,3,30,20,183,3.02084
1,True,3,31,20,185,3.02224
1,True,3,32,20,179,3.02483
1,True,3,33,30,193,3.01903
1,True,3,34,30,208,3.02433
1,True,3,35,40,214,3.02275
1,True,3,36,40,220,3.03275
1,True,3,37,40,226,3.0341
1,True,3,38,40,228,3.03029
1,True,3,39,40,218,3.03376
1,True,3,40,40,224,3.03415
1,True,3,41,40,220,3.02154
1,True,3,42,40,228,3.02334
1,True,3,43,40,235,3.03383
1,True,3,44,40,232,3.02929
1,True,3,45,40,243,3.03544
1,True,3,46,40,260,3.03571
1,True,3,47,30,315,3.03083
1,True,3,48,30,326,3.04177
1,True,3,49,30,323,3.05231
1,True,3,50,30,329,3.03866
1,True,3,51,30,335,3.04394
1,True,3,52,30,338,3.05102
1,True,3,53,30,311,3.04886
1,True,3,54,30,325,3.04614
1,True,3,55,30,333,3.04199
1,True,3,56,0,388,3.05056
1,True,3,57,80,379,3.06408
1,True,3,58,80,409,3.05667
1,True,3,59,0,441,3.0505
1,True,3,60,0,456,3.05304
1,True,3,61,0,438,3.07464
1,True,3,62,0,458,3.07056
1,True,3,63,0,460,3.07822
1,True,3,64,0,448,3.08668
1,True,3,65,0,457,3.07712
1,True,3,66,0,524,3.08716
1,True,3,67,0,499,3.11282
1,True,3,68,90,559,3.08845
1,True,3,69,90,636,3.11908
1,True,3,70,90,643,3.10221
1,True,3,71,90,657,3.1048
1,True,3,72,90,694,3.10548
1,True,3,73,90,688,3.10764
1,True,3,74,90,725,3.00199
1,True,3,75,90,742,3.12758
1,False,4,1,10,159,4.01787
1,False,4,2,10,173,4.02432
1,False,4,3,20,183,4.02993
1,False,4,4,20,183,4.01646
1,False,4,5,10,197,4.00578
1,False,4,6,10,195,4.0062
1,False,4,7,10,201,4.00411
1,False,4,8,-70,192,4.01732
1,False,4,9,-70,189,4.0086
1,False,4,10,-70,187,4.02965
1,False,4,11,-70,191,4.01313
1,False,4,12,20,205,4.02756
1,False,4,13,20,201,4.03239
1,False,4,14,20,196,4.02815
1,False,4,15,20,206,4.02326
1,False,4,16,20,193,4.01262
1,False,4,17,20,200,4.01675
1,False,4,18,20,204,4.02538
1,False,4,19,20,203,4.02354
1,False,4,20,20,207,4.02468
1,False,4,21,20,211,4.00793
1,False,4,22,20,205,4.01084
1,False,4,23,20,218,4.02344
1,False,4,24,20,216,4.01912
1,False,4,25,20,231,4.01434
1,False,4,26,20,238,4.02692
1,False,4,27,20,247,4.01621
1,False,4,28,20,251,4.02913
1,False,4,29,20,254,4.03257
1,False,4,30,20,257,4.01795
1,False,4,31,20,250,4.01612
1,False,4,32,20,256,4.02605
1,False,4,33,30,262,4.02688
1,False,4,34,30,284,4.0215
1,False,4,35,40,299,4.02611
1,False,4,36,40,298,4.03
1,False,4,37,40,297,4.02527
1,False,4,38,40,311,4.0308
1,False,4,39,40,313,4.02356
1,False,4,40,40,296,4.03411
1,False,4,41,40,300,4.02758
1,False,4,42,40,303,4.02684
1,False,4,43,40,302,4.02616
1,False,4,44,40,312,4.02556
1,False,4,45,40,306,4.03017
1,False,4,46,30,337,4.03701
1,False,4,47,30,417,4.04158
1,False,4,48,30,436,4.04667
1,False,4,49,30,403,4.03954
1,False,4,50,30,426,4.04709
1,False,4,51,30,432,4.04298
1,False,4,52,30,440,4.03975
1,False,4,53,30,436,4.04347
1,False,4,54,30,429,4.04876
1,False,4,55,0,440,4.04562
1,False,4,56,0,502,4.04342
1,False,4,57,80,528,4.04555
1,False,4,58,0,551,4.06486
1,False,4,59,0,557,4.07004
1,False,4,60,0,585,4.07382
1,False,4,61,0,609,4.05368
1,False,4,62,0,603,4.06417
1,False,4,63,0,619,4.05724
1,False,4,64,0,591,4.0612
1,False,4,65,0,620,4.06226
1,False,4,66,0,644,4.04408
1,False,4,67,0,653,4.07789
1,False,4,68,90,829,4.0366
1,False,4,69,90,834,4.12031
1,False,4,70,90,847,4.10387
1,False,4,71,90,876,4.12331
1,False,4,72,90,901,4.1318
1,False,4,73,90,954,4.12352
1,False,4,74,90,946,4.25701
1,False,4,75,90,1001,4.13617
1,True,3,1,10,123,3.01522
1,True,3,2,10,126,3.01805
1,True,3,3,10,124,3.00379
1,True,3,4,0,145,3.0122
1,True,3,5,0,145,3.02627
1,True,3,6,0,136,3.02146
1,True,3,7,-80,137,3.00418
1,True,3,8,-80,136,3.02009
1,True,3,9,-80,145,3.01649
1,True,3,10,-160,138,3.0115
1,True,3,11,-160,138,3.02666
1,True,3,12,-160,157,3.02423
1,True,3,13,-160,151,3.02731
1,True,3,14,-190,169,3.02984
1,True,3,15,-100,177,3.0173
1,True,3,16,-110,192,3.02977
1,True,3,17,-110,185,3.04134
1,True,3,18,-110,192,3.01642
1,True,3,19,-110,176,3.02479
1,True,3,20,-110,185,3.02338
1,True,3,21,-120,194,3.02025
1,True,3,22,-130,223,3.02846
1,True,3,23,-130,211,3.03216
1,True,3,24,-130,217,3.03076
1,True,3,25,-130,197,3.03245
1,True,3,26,-130,217,3.03977
1,True,3,27,-130,242,3.02197
1,False,5,1,10,218,5.02287
1,False,5,2,10,222,5.02201
1,False,5,3,0,221,5.01678
1,False,5,4,0,239,5.01798
1,False,5,5,0,241,5.01216
1,False,5,6,-80,237,5.0044
1,False,5,7,-80,231,5.02034
1,False,5,8,-80,231,5.01299
1,False,5,9,-160,230,5.00965
1,False,5,10,-160,246,5.00859
1,False,5,11,-160,255,5.00705
1,False,5,12,-160,237,5.00824
1,False,5,13,-190,233,5.01062
1,False,5,14,-190,317,5.02072
1,False,5,15,-110,279,5.02151
1,False,5,16,-110,314,5.01259
1,False,5,17,-110,313,5.01513
1,False,5,18,-110,299,5.01196
1,False,5,19,-110,303,5.01927
1,False,5,20,-120,307,5.00736
1,False,5,21,-130,343,5.00921
1,False,5,22,-130,343,5.01428
1,False,5,23,-130,366,5.014
1,False,5,24,-130,347,5.02278
1,False,5,25,-130,357,5.02615
1,False,5,26,-130,361,5.03558
1,False,5,27,-210,310,5.00034
1,True,4,1,10,164,4.00409
1,True,4,2,10,162,4.00686
1,True,4,3,10,165,4.01622
1,True,4,4,10,187,4.01345
1,True,4,5,10,191,4.012
1,True,4,6,20,207,4.00792
1,True,4,7,10,216,4.00544
1,True,4,8,10,199,4.00398
1,True,4,9,10,213,4.01569
1,True,4,10,10,215,4.01266
1,True,4,11,10,213,4.00814
1,True,4,12,10,220,4.00718
1,True,4,13,10,211,4.01563
1,True,4,14,10,218,4.00897
1,True,4,15,10,217,4.01593
1,True,4,16,20,210,4.01112
1,True,4,17,-60,215,4.00544
1,True,4,18,-60,215,4.02233
1,True,4,19,-50,216,4.00529
1,True,4,20,-50,245,4.009
1,True,4,21,-50,240,4.00952
1,True,4,22,-130,237,4.01662
1,True,4,23,-130,250,4.0138
1,True,4,24,-130,253,4.01361
1,True,4,25,-130,252,4.03614
1,True,4,26,-40,257,4.00591
1,True,4,27,-40,264,4.02726
1,True,4,28,-40,263,4.012
1,True,4,29,-40,254,4.01804
1,True,4,30,-30,267,4.01506
1,True,4,31,60,237,4.00714
1,True,4,32,60,327,4.00833
1,True,4,33,60,297,4.00767
1,True,4,34,60,291,4.01025
1,True,4,35,60,291,4.00737
1,True,4,36,60,266,4.01992
1,True,4,37,60,309,4.0125
1,True,4,38,60,309,4.00677
1,True,4,39,60,289,4.02015
1,True,4,40,60,314,4.01134
1,True,4,41,60,307,4.01236
1,True,4,42,60,317,4.0223
1,True,4,43,60,321,4.01584
1,True,4,44,60,326,4.01022
1,True,4,45,60,330,4.0195
1,True,4,46,60,307,4.02247
1,True,4,47,60,312,4.02065
1,True,4,48,60,317,4.01558
1,True,4,49,60,312,4.02035
1,True,4,50,60,317,4.01731
1,True,4,51,60,313,4.01639
1,True,4,52,60,310,4.02538
1,True,4,53,60,317,4.02054
1,True,4,54,60,322,4.02315
1,True,4,55,60,321,4.02471
1,True,4,56,60,309,4.01615
1,True,4,57,60,332,4.01281
1,True,4,58,60,338,4.01424
1,True,4,59,60,332,4.01274
1,True,4,60,60,333,4.02758
1,True,4,61,60,337,4.01384
1,True,4,62,60,341,4.01349
1,True,4,63,60,355,4.01642
1,True,4,64,30,373,4.0127
1,True,4,65,30,411,4.02042
1,True,4,66,30,404,4.02679
1,True,4,67,30,401,4.0164
1,True,4,68,30,426,4.02641
1,True,4,69,30,414,4.01229
1,True,4,70,30,422,4.01743
1,True,4,71,30,420,4.01858
1,True,4,72,110,443,4.02367
1,True,4,73,110,465,4.02323
1,True,4,74,110,476,4.01958
1,True,4,75,110,478,4.02245
1,False,1,1,10,44,1.00365
1,False,1,2,10,44,1.00922
1,False,1,3,10,45,1.00195
1,False,1,4,10,51,1.03395
1,False,1,5,10,49,1.01023
1,False,1,6,10,52,1.00309
1,False,1,7,10,50,1.00423
1,False,1,8,10,52,1.03589
1,False,1,9,10,56,1.0128
1,False,1,10,10,57,1.01428
1,False,1,11,10,54,1.0085
1,False,1,12,10,60,1.02757
1,False,1,13,10,57,1.01007
1,False,1,14,10,57,1.03599
1,False,1,15,10,55,1.00912
1,False,1,16,-60,54,1.02585
1,False,1,17,-60,57,1.03335
1,False,1,18,-60,59,1.01831
1,False,1,19,-50,66,1.01162
1,False,1,20,-50,63,1.02155
1,False,1,21,-130,58,1.01851
1,False,1,22,-130,65,1.01986
1,False,1,23,-130,58,1.01892
1,False,1,24,-130,64,1.00888
1,False,1,25,-130,68,1.01355
1,False,1,26,-40,62,1.01182
1,False,1,27,-40,59,1.01669
1,False,1,28,-40,66,1.03522
1,False,1,29,-40,64,1.02936
1,False,1,30,-30,59,1.02456
